name	description	pvalue
Hs~MGC:BC013319.1~uORF:IOH12891	FYVE, RhoGEF and PH domain containing 6 (FGD6)	0.0934780276292448
Hs~MGC:BC053610.1~uORF:IOH28998	protein kinase, AMP-activated, beta 2 non-catalytic subunit (PRKAB2)	0.09362819303574309
Hs~Ref:NM_033293.1~uORF:IOH40681	caspase 1, apoptosis-related cysteine peptidase (interleukin 1, beta, convertase) (CASP1), transcript variant gamma	0.0941019312722196
Hs~Ref:NM_152322.2~uORF:IOH44718	BTB (POZ) domain containing 11 (BTBD11), transcript variant 1	0.09448245866443537
Hs~Ref:NM_002758.3~uORF:IOH59078	Dual specificity mitogen-activated protein kinase kinase 6	0.09478243509930091
Hs~Ref:XM_371311.3~uORF:IOH42993	PREDICTED: Homo sapiens hypothetical protein FLJ36032 (FLJ36032)	0.09498762537540284
Hs~MGC:NM_173195.2~uORF:IOH29635	Kv channel interacting protein 2 (KCNIP2), transcript variant 6	0.09546473844870411
Hs~Ref:NM_018894.1~uORF:IOH37773	EGF-containing fibulin-like extracellular matrix protein 1 (EFEMP1), transcript variant 2	0.09684292965182818
Hs~MGC:BC010395.1~uORF:IOH13836	ATPase, H+ transporting, lysosomal accessory protein 2 (ATP6AP2)	0.0968879881113844
Hs~Ref:NM_054022.2~uORF:IOH36765	golgi SNAP receptor complex member 2 (GOSR2), transcript variant B	0.09691042993928309
Hs~Ref:NM_145865.1~uORF:IOH35802	ankyrin repeat and sterile alpha motif domain containing 4B (ANKS4B)	0.09711106440037456
Hs~Ref:NM_144638.1~uORF:IOH10667	transmembrane protein 42 (TMEM42)	0.09711273214956752
Hs~MGC:BC056259.1~uORF:IOH29452	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6 (SERPINA6)	0.09728194508270907
Hs~MGC:BC001149.1~uORF:IOH4457	UTP14, U3 small nucleolar ribonucleoprotein, homolog A (yeast) (UTP14A)	0.09735529998308577
Hs~MGC:BC041366.2~uORF:IOH27747	ubiquitin specific peptidase 2 (USP2)	0.0976772322021481
Hs~Ref:NM_006568.2~uORF:IOH53926	Cell growth regulator with RING finger domain protein 1	0.0982661310168224
Hs~Ref:NM_201564.1~uORF:IOH42223	synaptonemal complex central element protein 1 (SYCE1), transcript variant 2	0.09841158736269803
Hs~Ref:NM_138452.1~uORF:IOH54999	Dehydrogenase/reductase SDR family member 1	0.09880210959743879
Hs~Ref:NM_004078.1~uORF:IOH1778	cysteine and glycine-rich protein 1 (CSRP1)	0.09883634012123707
Hs~Ref:NM_020417.1~uORF:IOH46271	T-box transcription factor TBX20	0.09941530298871729
Hs~Ref:NM_018049.1~uORF:IOH3886	Pleckstrin homology domain-containing family J member 1	0.09943386853287504
Hs~MGC:BC056257.1~uORF:IOH29441	adaptor-related protein complex 3, mu 2 subunit (AP3M2)	0.09950488014360793
Hs~MGC:BC000594.2~uORF:IOH4296	lysyl oxidase-like 2 (LOXL2)	0.0999375816067463
Hs~Ref:NM_133265.2~uORF:IOH38152	angiomotin (AMOT)	0.10017758514074412
Hs~Ref:NM_002875.2~uORF:IOH41191	DNA repair protein RAD51 homolog 1	0.10049850535625976
Hs~MGC:BC016853.1~uORF:IOH10348	cytochrome P450, family 4, subfamily F, polypeptide 11 (CYP4F11)	0.10062490656278937
Hs~Ref:NM_022756.2~uORF:IOH13235	Uncharacterized protein C1orf149	0.10098351797240988
Hs~MGC:BC051382.1~uORF:IOH28098	magnesium-dependent phosphatase 1 (MDP-1)	0.10102427391406717
Hs~Ref:NM_053055.2~uORF:IOH39985	thioesterase superfamily member 4 (THEM4)	0.10143621620255928
Hs~Ref:NM_007202.2~uORF:IOH10972	A kinase (PRKA) anchor protein 10 (AKAP10), nuclear gene encoding mitochondrial protein	0.1020236919731329
Hs~MGC:BC051762.1~uORF:IOH28838	Uncharacterized protein C20orf96	0.1023319749026951
Hs~MGC:BC014260.2~uORF:IOH14850	poly (ADP-ribose) polymerase family, member 3 (PARP3)	0.102875642467017
Hs~Ref:NM_004571.3~uORF:IOH6384	PBX/knotted 1 homeobox 1 (PKNOX1)	0.10316258563616908
Hs~MGC:NM_174903.2~uORF:IOH22522	RING finger protein 151	0.10323433853733607
Hs~MGC:BC012021.1~uORF:IOH10818	E3 ubiquitin-protein ligase RNF125	0.10327895274039849
Hs~MGC:NM_182756.1~uORF:IOH26877	speedy homolog A (Drosophila) (SPDYA), transcript variant 2	0.1033929583983052
Hs~Ref:NM_001353.3~uORF:IOH14162	aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase) (AKR1C1)	0.10346074796828394
Hs~Ref:NM_001040633.1~uORF:IOH61663	protein kinase, AMP-activated, gamma 2 non-catalytic subunit (PRKAG2), transcript variant c, mRNA.	0.1040914805756756
Hs~Ref:NM_016433.3~uORF:IOH57161	Glycolipid transfer protein	0.10410651595689797
Hs~Ref:NM_021803.1~CAT_PHC0215	interleukin 21 (IL21)	0.10427073975954826
Hs~Ref:NM_020676.2~uORF:IOH3846	abhydrolase domain containing 6 (ABHD6)	0.10433278287944021
Hs~MGC:BC069428.1~uORF:IOH61864	calcium and integrin binding family member 3, mRNA (cDNA clone MGC:96922 IMAGE:7262131), complete cds	0.10456500273787078
Hs~Ref:NM_145177.1~uORF:IOH21679	dehydrogenase/reductase (SDR family) X-linked (DHRSX)	0.104796295920451
Hs~MGC:BC006222.2~uORF:IOH6310	chromosome 14 open reading frame 131 (C14orf131)	0.10498206239049196
Hs~MGC:BC030984.1~uORF:IOH23182	cDNA clone MGC:32654 IMAGE:4701898, complete cds	0.10581718204265717
Hs~Ref:NM_022476.1~uORF:IOH3844	AKT interacting protein (AKTIP), transcript variant 2	0.10594879962689874
Hs~MGC:BC094800.1~uORF:IOH62619	Jouberin	0.10602339641630926
Hs~Ref:NM_001040624.1~uORF:IOH61538	Neurocalcin-delta	0.10625106445945773
Hs~Ref:NM_173191.2~uORF:IOH39568	Kv channel interacting protein 2 (KCNIP2), transcript variant 2	0.10673861777529907
Hs~Ref:NM_005101.1~uORF:IOH54680	Interferon-induced 17 kDa protein	0.10726142986982523
Hs~MGC:BC036089.1~uORF:IOH27267	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 (MLLT3)	0.10730793833002905
Hs~Ref:NM_006360.1~uORF:IOH14618	eukaryotic translation initiation factor 3, subunit M (EIF3M)	0.10766063114205046
Hs~Ref:NM_003406.2~uORF:IOH3874	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide (YWHAZ), transcript variant 1	0.10788638891517378
Hs~MGC:BC036804.1~uORF:IOH56311	chromosome 9 open reading frame 95 (C9orf95), transcript variant 2, mRNA.	0.10850117070752033
Hs~Ref:NM_024514.4~uORF:IOH41000	cytochrome P450, family 2, subfamily R, polypeptide 1 (CYP2R1)	0.10861853098978826
Hs~Ref:NM_018216.1~uORF:IOH26341	pantothenate kinase 4 (PANK4)	0.10901343594930869
Hs~Ref:NM_007360.1~uORF:IOH26288	killer cell lectin-like receptor subfamily K, member 1 (KLRK1)	0.10905506509669967
Hs~MGC:BC021245.2~uORF:IOH46078	AFG3 ATPase family gene 3-like 1 (S. cerevisiae) (AFG3L1)	0.10910257978285226
Hs~MGC:BC007609.1~uORF:IOH6912	E2F transcription factor 2 (E2F2)	0.10953119731601489
Hs~MGC:NM_174909.1~uORF:IOH14735	transmembrane protein 167 (TMEM167)	0.10969127205574618
Hs~Ref:NM_013431.1~uORF:IOH12166	killer cell lectin-like receptor subfamily C, member 4 (KLRC4)	0.10985900102682906
Hs~MGC:BC022967.1~uORF:IOH11792	WD repeat domain 22 (WDR22)	0.10988786957664351
Hs~MGC:BC002914.1~uORF:IOH5733	WAS/WASL-interacting protein family member 1	0.11023575516788649
Hs~MGC:BC030538.2~uORF:IOH21627	hypothetical protein FLJ21986 (FLJ21986)	0.110412980368473
Hs~MGC:BC066915.1~uORF:IOH61470	MARCKS-related protein	0.11049880878664557
Hs~Ref:NM_173698.1~uORF:IOH59790	Protein FAM133A	0.11069092564861414
Hs~Ref:NM_024515.1~uORF:IOH5172	WD repeat domain 25 (WDR25)	0.11079184662869701
Hs~Ref:NM_176869.1~uORF:IOH42167	Inorganic pyrophosphatase 2, mitochondrial	0.11094083851742731
Hs~Ref:NM_145020.1~uORF:IOH22338	coiled-coil domain containing 11 (CCDC11)	0.11169676792450853
Hs~MGC:BC028954.1~uORF:IOH28639	piggyBac transposable element derived 3 (PGBD3)	0.1119644836551385
Hs~Ref:NM_032329.4~uORF:IOH44706	inhibitor of growth family, member 5 (ING5)	0.1127657175140061
Hs~Ref:NM_001002269.1~uORF:IOH59989	Exosome complex exonuclease RRP40	0.11298037518467634
Hs~MGC:BC065534.1~uORF:IOH39945	ATG9 autophagy related 9 homolog A (S. cerevisiae) (ATG9A)	0.11300798622426686
Hs~Ref:NM_007111.2~uORF:IOH13752	transcription factor Dp-1 (TFDP1)	0.11313324392858025
Hs~Ref:NM_033069.1~uORF:IOH39981	chromosome 6 open reading frame 114 (C6orf114)	0.1134113703469836
Hs~Ref:NM_014763.2~uORF:IOH23003	mitochondrial ribosomal protein L19 (MRPL19), nuclear gene encoding mitochondrial protein	0.11361620994148837
Hs~MGC:BC100017.1~uORF:IOH62781	RAN guanine nucleotide release factor, mRNA (cDNA clone MGC:110973 IMAGE:6156156), complete cds	0.11375528162701477
Hs~MGC:BC033529.2~uORF:IOH27634	uridine phosphorylase 2 (UPP2)	0.11388037029334931
Hs~MGC:BC043391.1~uORF:IOH26414	Transcription initiation factor TFIID subunit 7-like	0.11407640867804239
Hs~Ref:NM_032726.1~uORF:IOH21106	phospholipase C, delta 4 (PLCD4)	0.11446900266884431
Hs~Ref:NM_018290.2~uORF:IOH55528	Phosphoglucomutase-2	0.1145039728204257
Hs~MGC:BC012766.1~uORF:IOH13844	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1 (ERGIC1)	0.11476315404371071
Hs~MGC:BC033196.1~uORF:IOH23248	EF-hand calcium binding domain 4A (EFCAB4A)	0.1149826732068673
Hs~MGC:BC029057.1~uORF:IOH22662	D-amino-acid oxidase (DAO)	0.1150462923896617
Hs~Ref:NM_003856.1~uORF:IOH29806	interleukin 1 receptor-like 1 (IL1RL1), transcript variant 2	0.11505600852037418
Hs~Ref:NM_138809.1~uORF:IOH11307	Carboxymethylenebutenolidase homolog	0.11505937587826555
Hs~Ref:NM_030952.1~uORF:IOH21129	NUAK family, SNF1-like kinase, 2 (NUAK2)	0.1152824542304165
Hs~Ref:NM_002731.2~uORF:IOH53938	protein kinase, cAMP-dependent, catalytic, beta (PRKACB), transcript variant 2	0.11546648128828313
Hs~Ref:NM_001004286.1~uORF:IOH58640	DNA fragmentation factor subunit beta	0.11615209670758508
Hs~Ref:NM_006998.3~uORF:IOH56717	Secretagogin	0.11689876631852024
Hs~Ref:NM_012451.2~uORF:IOH43189	synaptogyrin 4 (SYNGR4)	0.11709431297726086
Hs~Ref:NM_001183.3~uORF:IOH4722	ATPase, H+ transporting, lysosomal accessory protein 1 (ATP6AP1)	0.11714230355250606
Hs~MGC:BC030253.1~uORF:IOH21512	glutathione S-transferase M3 (brain) (GSTM3)	0.11721330926391688
Hs~Ref:NM_145306.1~uORF:IOH9906	chromosome 10 open reading frame 35 (C10orf35)	0.11732631371086884
Hs~Ref:NM_022171.1~uORF:IOH40573	T-cell leukemia translocation altered gene (TCTA)	0.11750527930110155
Hs~Ref:NM_178497.2~uORF:IOH44607	Uncharacterized protein C4orf26	0.11763908749935172
Hs~MGC:BC028424.1~uORF:IOH11463	E3 ubiquitin-protein ligase rififylin	0.11798651090125825
Hs~Ref:NM_000993.2~uORF:IOH14051	ribosomal protein L31 (RPL31), transcript variant 1	0.11812001645453724
Hs~MGC:BC032852.2~uORF:IOH27153	melanoma antigen family B, 4 (MAGEB4)	0.11818373526007003
Hs~Ref:NM_003792.1~uORF:IOH10852	endothelial differentiation-related factor 1 (EDF1), transcript variant alpha	0.11822522117137302
Hs~Ref:NM_014184.1~uORF:IOH4181	cornichon homolog 4 (Drosophila) (CNIH4)	0.11831147465033139
Hs~Ref:NM_002461.1~uORF:IOH4651	mevalonate (diphospho) decarboxylase (MVD)	0.11872393817308642
Hs~MGC:BC009458.1~uORF:IOH13468	Homeobox protein BarH-like 1	0.118780303018892
Hs~Ref:NM_024312.1~uORF:IOH5325	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits (GNPTAB)	0.11886111985896372
Hs~Ref:NM_005211.1~CAT:PV3249	colony stimulating factor 1 receptor, formerly McDonough feline sarcoma viral (v-fms) oncogene homolog (CSF1R)	0.11887367271298394
Hs~Ref:NM_005663.2~uORF:IOH46152	Wolf-Hirschhorn syndrome candidate 2 (WHSC2)	0.11909482165269948
Hs~MGC:BC014140.2~uORF:IOH12771	Bardet-Biedl syndrome 2 (BBS2)	0.1203030374752684
Hs~Ref:NM_018039.2~uORF:IOH43857	jumonji domain containing 2D (JMJD2D)	0.12036040699094862
Hs~Ref:NM_001153.2~uORF:IOH4387	Annexin A4	0.12063734198558732
Hs~MGC:BC022571.1~uORF:IOH22219	prune homolog 2 (Drosophila) (PRUNE2)	0.12091034070157874
Hs~Ref:NM_001274.2~CAT:P3040	CHK1 checkpoint homolog (S. pombe) (CHEK1)	0.1215614576222721
Hs~Ref:NM_020466.3~uORF:IOH12271	LYR motif-containing protein 2	0.1218386628181769
Hs~Ref:NM_023936.1~uORF:IOH4498	mitochondrial ribosomal protein S34 (MRPS34), nuclear gene encoding mitochondrial protein	0.12210061286944018
Hs~MGC:NM_152576.1~uORF:IOH23047	hypothetical protein MGC24103 (MGC24103)	0.12217002942334367
Hs~Ref:NM_023930.1~uORF:IOH3701	potassium channel tetramerisation domain containing 14 (KCTD14)	0.12251022938257829
Hs~MGC:BC032499.1~uORF:IOH21893	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (GBGT1)	0.12264932363666324
Hs~MGC:BC008788.2~uORF:IOH6237	chromosome 1 open reading frame 159 (C1orf159)	0.12267634888200804
Hs~MGC:BC050721.1~uORF:IOH27058	KIAA0562 (KIAA0562)	0.12331462443918706
Hs~MGC:BC032708.1~uORF:IOH21938	transducin (beta)-like 1X-linked (TBL1X)	0.12336870709200286
Hs~MGC:BC073163.1~uORF:IOH62548	Interferon-induced guanylate-binding protein 2	0.12361353125624652
Hs~Ref:NM_005513.1~uORF:IOH41075	general transcription factor IIE, polypeptide 1, alpha 56kDa (GTF2E1)	0.12393370772716407
Hs~MGC:NM_178152.1~uORF:IOH20954	Neuronal migration protein doublecortin	0.12397641013344576
Hs~Ref:NM_000758.2~uORF:IOH44352	Granulocyte-macrophage colony-stimulating factor	0.12401495041680802
Hs~MGC:BC001726.1~uORF:IOH4820	Nucleolar protein 11	0.12431734937710733
Hs~MGC:NM_152394.2~uORF:IOH21592	chromosome 3 open reading frame 44 (C3orf44)	0.12444093568468127
Hs~Ref:NM_014157.2~uORF:IOH42224	Coiled-coil domain-containing protein 113	0.12455111148703987
Hs~MGC:BC047368.1~uORF:IOH26503	outer dense fiber of sperm tails 2-like (ODF2L)	0.12480311782566715
Hs~MGC:BC009779.1~uORF:IOH12227	outer dense fiber of sperm tails 2-like (ODF2L)	0.12485726719466338
Hs~Ref:NM_033484.1~uORF:IOH42196	F-box protein 4 (FBXO4), transcript variant 2	0.12488845871871995
Hs~MGC:BC000442.1~N/A	Serine/threonine-protein kinase 12	0.12492506713484694
Hs~Ref:NM_032324.1~uORF:IOH6602	chromosome 1 open reading frame 57 (C1orf57)	0.12493192066227993
Hs~Ref:NM_203417.1~uORF:IOH45858	regulator of calcineurin 1 (RCAN1), transcript variant 2	0.12536290356991103
Hs~Ref:NM_012198.2~uORF:IOH7201	grancalcin, EF-hand calcium binding protein (GCA)	0.12537272346673162
Hs~MGC:BC022340.1~uORF:IOH14764	SMT3 suppressor of mif two 3 homolog 2 (S. cerevisiae) (SUMO2)	0.12561290450187954
Hs~MGC:BC009507.1~uORF:IOH13554	ISG15 ubiquitin-like modifier (ISG15)	0.1256906232517267
Hs~MGC:BC050393.1~uORF:IOH26678	F-box protein 25 (FBXO25)	0.1257215474992476
Hs~MGC:BC013158.1~uORF:IOH9772	amyloid beta (A4) precursor protein-binding, family B, member 3 (APBB3)	0.12594889391966346
Hs~MGC:BC072461.1~uORF:IOH62565	Cysteine and histidine-rich domain-containing protein 1	0.12635223864925338
Hs~Ref:NM_004548.1~uORF:IOH5864	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa (NDUFB10)	0.12712781896912742
Hs~Ref:NM_014284.1~uORF:IOH11121	neurochondrin (NCDN), transcript variant 3	0.1272082165629311
Hs~Ref:NM_006256.1~N/A	Serine/threonine-protein kinase N2	0.1273058439700853
Hs~Ref:NM_013290.1~uORF:IOH6212	Homologous-pairing protein 2 homolog	0.12799924010928396
Hs~MGC:BC028039.1~uORF:IOH11511	hypothetical protein MGC39900 (MGC39900)	0.12826130448658618
Hs~Ref:NM_006035.2~CAT:PV4399	Serine/threonine-protein kinase MRCK beta	0.12835230103354467
Hs~Ref:NM_006256.1~CAT:PV3879	Serine/threonine-protein kinase N2	0.12867851196262756
Hs~Ref:NM_005525.2~uORF:IOH12895	hydroxysteroid (11-beta) dehydrogenase 1 (HSD11B1), transcript variant 1	0.1287142264440717
Hs~Ref:NM_006442.2~uORF:IOH14520	DR1-associated protein 1 (negative cofactor 2 alpha) (DRAP1)	0.1290584507316554
Hs~Ref:NM_003801.2~uORF:IOH4597	glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) (GPAA1)	0.12915837911832856
Hs~Ref:NM_004935.1~CAT:PV3000	cyclin-dependent kinase 5 (CDK5) and p25: CDK5 and p25 sequences are seperated by -- (in protein list file).	0.12922409393784107
Hs~Ref:NM_004836.2~CAT:PV5106	Eukaryotic translation initiation factor 2-alpha kinase 3	0.12938557985291171
Hs~MGC:BC013173.1~uORF:IOH11125	ring finger and SPRY domain containing 1 (RSPRY1)	0.12957716444247305
Hs~Ref:NM_012227.1~uORF:IOH57121	Putative GTP-binding protein 6	0.1295916277623236
Hs~MGC:BC006124.1~uORF:IOH6586	IMP (inosine monophosphate) dehydrogenase 2 (IMPDH2)	0.1297593114246257
Hs~Ref:NM_013230.1~uORF:IOH5911	CD24 molecule (CD24)	0.1300215387055137
Hs~MGC:BC017408.1~uORF:IOH27934	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	0.13005144254097378
Hs~MGC:BC024223.2~uORF:IOH14706	thioredoxin domain containing 9 (TXNDC9)	0.13019928124180039
Hs~Ref:NM_001001713.1~uORF:IOH45822	SH3 domain binding glutamic acid-rich protein (SH3BGR), transcript variant 2	0.1310280161529303
Hs~MGC:BC001045.1~uORF:IOH4660	RUN and SH3 domain containing 1 (RUSC1)	0.13141593014114922
Hs~MGC:BC034937.1~uORF:IOH23263	chromosome 10 open reading frame 64 (C10orf64)	0.13182247033487002
Hs~MGC:NM_175877.3~uORF:IOH22866	hypothetical protein MGC35023 (MGC35023)	0.1318850448870737
Hs~Ref:NM_138422.1~uORF:IOH13417	tRNA-specific adenosine deaminase-like protein 3	0.13192936472859912
Hs~Ref:NM_080391.1~uORF:IOH29576	protein tyrosine phosphatase type IVA, member 2 (PTP4A2), transcript variant 1	0.13203385529249473
Hs~Ref:NM_002642.1~uORF:IOH14889	Phosphatidylinositol N-acetylglucosaminyltransferase subunit C	0.13242467641591577
Hs~MGC:BC053582.1~uORF:IOH28938	solute carrier family 32 (GABA vesicular transporter), member 1 (SLC32A1)	0.132424847794021
Hs~Ref:NM_002904.4~uORF:IOH14621	RD RNA binding protein (RDBP)	0.13263602732593652
Hs~Ref:NM_006713.2~uORF:IOH14686	SUB1 homolog (S. cerevisiae) (SUB1)	0.13283345707022312
Hs~MGC:BC012026.1~uORF:IOH10767	cDNA clone IMAGE:4476475, complete cds	0.13288526891950284
Hs~Ref:NM_004196.2~N/A	Cyclin-dependent kinase-like 1	0.13299405722753235
Hs~Ref:NM_003868.1~uORF:IOH42157	fibroblast growth factor 16 (FGF16)	0.13318323273549373
Hs~Ref:NM_007260.2~uORF:IOH10346	lysophospholipase II (LYPLA2)	0.1332710805242376
Hs~Ref:NM_002964.3~uORF:IOH7407	S100 calcium binding protein A8 (S100A8)	0.13381368599035537
Hs~MGC:BC008383.1~uORF:IOH7227	elastase 3A, pancreatic (ELA3A)	0.13382134974647894
Hs~Ref:NM_004586.1~CAT:PV3323	ribosomal protein S6 kinase, 90kDa, polypeptide 3 (RPS6KA3)	0.13402354922815646
Hs~Ref:NM_005850.3~uORF:IOH5494	splicing factor 3b, subunit 4, 49kDa (SF3B4)	0.13404942276910992
Hs~MGC:BC002385.2~uORF:IOH46075	Protein FAM127A	0.13407809827488001
Hs~Ref:NM_016417.2~uORF:IOH26709	glutaredoxin 5 (GLRX5)	0.13421553585484167
Hs~Ref:NM_058179.1~uORF:IOH4946	phosphoserine aminotransferase 1 (PSAT1), transcript variant 1	0.13435340376188934
Hs~Ref:NM_015532.2~uORF:IOH12446	glutamate receptor, ionotropic, N-methyl D-aspartate-like 1A (GRINL1A), transcript variant 1	0.13440255203336385
Hs~MGC:BC029402.1~uORF:IOH23135	proteasome (prosome, macropain) subunit, alpha type, 3 (PSMA3)	0.13454337404921848
Hs~Ref:NM_002476.2~uORF:IOH1793	myosin, light chain 4, alkali; atrial, embryonic (MYL4), transcript variant 2	0.13474472596003664
Hs~Ref:NM_144676.1~uORF:IOH13348	transmembrane emp24 protein transport domain containing 6 (TMED6)	0.13479674298146932
Hs~MGC:BC047733.1~uORF:IOH26736	tRNA aspartic acid methyltransferase 1 (TRDMT1)	0.13500434178332976
Hs~Ref:NM_022445.2~uORF:IOH53866	Thiamin pyrophosphokinase 1	0.13503684655743498
Hs~MGC:NM_152777.2~uORF:IOH22473	chromosome 14 open reading frame 48 (C14orf48)	0.13535546967782985
Hs~MGC:BC037773.1~uORF:IOH25827	Probable histone acetyltransferase MYST1	0.13544665871118958
Hs~MGC:BC002381.2~uORF:IOH46138	selenophosphate synthetase 2 (SEPHS2)	0.1354541931223754
Hs~Ref:NM_005651.1~uORF:IOH7291	tryptophan 2,3-dioxygenase (TDO2)	0.13549137420044044
Hs~Ref:NM_130463.2~uORF:IOH58658	V-type proton ATPase subunit G 2	0.13551983425888667
Hs~MGC:BC057770.1~uORF:IOH29234	solute carrier family 27 (fatty acid transporter), member 2 (SLC27A2)	0.1356674482606383
Hs~MGC:NM_199001.1~uORF:IOH28105	Similar to RIKEN cDNA 2310002J15 gene (MGC59937)	0.13579745653807176
Hs~Ref:NM_014045.1~uORF:IOH3680	Low-density lipoprotein receptor-related protein 10	0.13583792113999232
Hs~MGC:BC033734.1~uORF:IOH21809	Uncharacterized protein C17orf66	0.1359341907104053
Hs~MGC:BC050718.1~uORF:IOH27017	polymerase (DNA directed) kappa (POLK)	0.13616218705525812
Hs~Ref:NM_138390.1~uORF:IOH3301	transmembrane protein 169 (TMEM169)	0.13624929392288915
Hs~MGC:BC036107.1~uORF:IOH27227	heat shock 70kDa protein 2 (HSPA2)	0.13625990460782972
Hs~MGC:BC017237.1~uORF:IOH14458	Syntaxin-10	0.1362614702682419
Hs~Ref:NM_016077.1~uORF:IOH3153	peptidyl-tRNA hydrolase 2 (PTRH2), nuclear gene encoding mitochondrial protein	0.1363468489075091
Hs~Ref:NM_014570.2~uORF:IOH5693	ADP-ribosylation factor GTPase activating protein 3 (ARFGAP3)	0.13712940342432842
Hs~Ref:NM_020750.1~uORF:IOH40446	exportin 5 (XPO5)	0.13752731804784465
Hs~Ref:NM_001626.2~N/A	v-akt murine thymoma viral oncogene homolog 2 (AKT2)	0.1380697567233618
Hs~Ref:NM_004567.2~uORF:IOH10913	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 (PFKFB4)	0.13828969046417766
Hs~MGC:BC012616.1~uORF:IOH13744	betaine-homocysteine methyltransferase (BHMT)	0.13850296674419962
Hs~Ref:NM_144970.1~uORF:IOH12670	Uncharacterized protein CXorf38	0.13888556348556172
Hs~Ref:NM_002003.2~uORF:IOH13613	Ficolin-1	0.13916340663988921
Hs~MGC:BC002955.1~uORF:IOH4931	ubiquitin specific peptidase 2 (USP2)	0.13926889372616952
Hs~MGC:BC059393.1~uORF:IOH29208	oligophrenin 1 (OPHN1)	0.13930983812992323
Hs~Ref:NM_022908.1~uORF:IOH44482	5'-nucleotidase domain containing 2 (NT5DC2)	0.1394546445782976
Hs~MGC:BC014519.1~uORF:IOH40595	Calcium-binding mitochondrial carrier protein SCaMC-1	0.13959463397726768
Hs~MGC:BC036846.1~uORF:IOH28739	protease, serine, 33 (PRSS33)	0.1401235671573435
Hs~Ref:NM_181718.3~uORF:IOH43722	aspartate beta-hydroxylase domain containing 1 (ASPHD1)	0.14023593980472687
Hs~Ref:NM_013442.1~uORF:IOH5037	stomatin (EPB72)-like 2 (STOML2)	0.14049341507128968
